datetime,open,high,low,close,volumn,openinterest
2018-10-19,56.9291,60.7036,56.8281,60.2627,1138815.16,0.0
2018-10-22,60.6209,63.7525,60.2627,62.3842,1616881.74,0.0
2018-10-23,62.4484,62.7423,59.5832,60.1617,1172134.46,0.0
2018-10-24,60.4097,62.3107,60.2076,60.8413,810632.05,0.0
2018-10-25,58.9587,61.2178,58.9587,61.2178,736202.53,0.0
2018-10-26,60.8872,61.3189,59.124,60.1893,797411.04,0.0
2018-10-29,60.4923,60.6025,56.8464,56.9383,1216419.42,0.0
2018-10-30,55.1016,59.3536,54.6424,57.673,1269208.29,0.0
2018-10-31,57.8658,58.7291,57.0852,58.4352,782835.25,0.0
2018-11-01,58.977,60.1525,58.8485,59.0505,689871.09,0.0
2018-11-02,61.4566,61.8515,60.1985,61.8515,1173949.37,0.0
2018-11-05,61.0709,61.576,60.3362,61.1444,547131.86,0.0
2018-11-06,60.7954,61.3464,60.428,61.3464,385081.85,0.0
2018-11-07,61.4291,61.8423,60.5199,60.7219,510658.43,0.0
2018-11-08,61.4658,61.6862,60.6117,60.8872,504946.17,0.0
2018-11-09,60.3821,60.5934,59.124,59.3444,544689.7,0.0
2018-11-12,59.1423,59.8219,58.5454,59.3811,458511.64,0.0
2018-11-13,58.573,60.2168,58.3158,59.7025,520997.95,0.0
2018-11-14,59.7393,59.776,58.4077,58.7291,573814.07,0.0
2018-11-15,58.775,59.8219,58.5638,59.7852,500579.86,0.0
2018-11-16,59.6934,60.9699,59.4087,59.9229,619879.08,0.0
2018-11-19,59.9229,60.7954,59.5097,60.3546,507628.91,0.0
2018-11-20,59.6934,60.0974,58.6923,58.8668,591762.58,0.0
2018-11-21,58.3434,58.9036,58.3434,58.7842,385249.31,0.0
2018-11-22,58.9403,58.9587,57.6913,57.9852,443683.53,0.0
2018-11-23,57.9944,58.3985,57.4158,57.526,372335.17,0.0
2018-11-26,57.8566,58.6556,57.673,58.0403,369989.07,0.0
2018-11-27,58.1413,58.6648,57.774,57.9577,375596.84,0.0
2018-11-28,57.9668,58.7383,57.8658,58.5638,411690.32,0.0
2018-11-29,59.0505,59.124,57.8566,57.9026,386653.89,0.0
2018-11-30,57.9117,58.4536,57.7648,58.3066,349171.09,0.0
2018-12-03,59.877,60.6576,59.4821,59.6842,1121943.02,0.0
2018-12-04,59.6474,59.7668,58.9219,59.5923,562473.14,0.0
2018-12-05,58.8209,59.326,58.7566,59.0046,450207.12,0.0
2018-12-06,58.4628,58.6648,57.7556,57.8566,585865.13,0.0
2018-12-07,58.1505,58.3434,57.8383,57.8566,270297.17,0.0
2018-12-10,57.3975,57.5628,56.773,57.1036,494650.59,0.0
2018-12-11,57.1036,57.4617,56.773,57.0944,419948.88,0.0
2018-12-12,57.673,57.7005,56.975,57.3607,387392.32,0.0
2018-12-13,57.5811,58.3158,57.3056,58.0403,782754.17,0.0
2018-12-14,57.7648,57.8015,56.6903,56.8832,750755.54,0.0
2018-12-17,56.8189,57.1771,56.0475,56.2679,712131.38,0.0
2018-12-18,55.9281,56.6444,55.5332,55.8822,532302.06,0.0
2018-12-19,56.0199,56.2587,54.9914,55.2118,515538.16,0.0
2018-12-20,55.0556,55.2669,53.7975,54.1832,806955.79,0.0
2018-12-21,53.9536,54.0454,52.7597,53.5771,739127.89,0.0
2018-12-24,53.2648,53.5404,53.0353,53.4944,358748.42,0.0
2018-12-25,52.8424,53.9812,52.2363,53.4577,664633.19,0.0
2018-12-26,53.421,53.4944,52.5302,52.622,397821.33,0.0
2018-12-27,53.522,53.6138,52.2546,52.2546,751890.5,0.0
2018-12-28,52.3465,52.5577,51.52,51.52,914988.05,0.0
2019-01-02,51.4649,51.5934,50.4547,50.6751,825542.43,0.0
2019-01-03,50.6475,51.7312,50.5649,51.1343,692711.24,0.0
2019-01-04,50.7669,52.3465,50.721,51.97,1129855.85,0.0
2019-01-07,52.4291,52.5026,51.3363,51.7036,765930.07,0.0
