datetime,open,high,low,close,volumn,openinterest
2018-06-29,47.0576,48.7316,46.6019,48.5642,291304.09,0.0
2018-07-02,48.2759,48.2759,44.6396,45.272,571711.68,0.0
2018-07-03,45.2906,45.6626,42.203,44.4164,781290.39,0.0
2018-07-04,44.4164,44.5187,41.8496,41.9519,596231.06,0.0
2018-07-05,43.2353,43.9886,42.6308,42.8261,637796.43,0.0
2018-07-06,43.319,44.621,42.5936,44.0816,485874.99,0.0
2018-07-09,44.5373,45.6626,44.0816,45.6161,365841.56,0.0
2018-07-10,45.7556,45.8951,44.1095,45.1046,424378.01,0.0
2018-07-11,43.4399,44.3327,43.2167,43.8956,363145.78,0.0
2018-07-12,43.8491,45.1046,43.8026,44.4815,432000.92,0.0
2018-07-13,44.5466,44.8256,44.1746,44.4908,324004.3,0.0
2018-07-16,44.9093,45.4208,43.7654,44.063,334770.47,0.0
2018-07-17,44.0537,44.063,42.7982,43.2167,396087.62,0.0
2018-07-18,43.4306,43.8212,42.668,42.6866,342872.84,0.0
2018-07-19,43.0679,43.3376,42.5471,43.1051,253851.5,0.0
2018-07-20,43.0121,43.6166,42.0635,43.3097,500602.92,0.0
2018-07-23,43.133,43.3283,42.4913,43.319,357409.9,0.0
2018-07-24,43.7096,45.1604,43.7096,44.993,719360.95,0.0
2018-07-25,45.2348,45.2441,44.2211,44.342,396208.8,0.0
2018-07-26,44.4536,45.0674,44.3327,44.4908,437171.77,0.0
2018-07-27,44.7605,44.7605,43.8212,43.8863,272495.7,0.0
2018-07-30,44.0816,44.342,43.7096,44.1374,264605.52,0.0
2018-07-31,43.9421,44.4071,43.7189,44.2769,279849.83,0.0
2018-08-01,44.5466,44.7326,42.9656,43.04,322612.68,0.0
2018-08-02,42.8726,42.8726,40.808,40.994,660723.3,0.0
2018-08-03,40.9103,40.9196,38.5109,38.948,701016.44,0.0
2018-08-06,39.0689,39.9617,38.8736,39.3386,506085.98,0.0
2018-08-07,39.9338,41.6078,39.5246,41.5334,498708.44,0.0
2018-08-08,41.7473,41.7473,40.8452,41.0591,438697.19,0.0
2018-08-09,40.9754,42.6029,40.4546,41.9798,360492.34,0.0
2018-08-10,41.8496,42.5285,41.6357,41.831,280014.15,0.0
2018-08-13,41.4776,41.7101,40.7336,41.4683,225568.73,0.0
2018-08-14,41.5427,41.5427,40.4081,40.5941,289261.76,0.0
2018-08-15,40.5383,40.5383,38.9573,39.0782,414659.49,0.0
2018-08-16,38.2878,39.8966,38.1948,39.3572,322171.05,0.0
2018-08-17,39.6548,39.9152,38.1483,38.2413,315827.29,0.0
2018-08-20,38.2413,38.7806,37.674,38.7806,299793.63,0.0
2018-08-21,39.0596,39.8408,38.6597,39.5804,372067.02,0.0
2018-08-22,39.3386,39.5246,38.6039,38.7899,214734.36,0.0
2018-08-23,38.5016,39.1061,37.7484,38.3343,337595.46,0.0
2018-08-24,38.1297,38.8457,37.9995,38.483,230574.95,0.0
2018-08-27,38.9201,39.9524,38.7806,39.9059,380328.13,0.0
2018-08-28,40.157,40.8266,39.9059,40.2779,331742.35,0.0
2018-08-29,39.9896,40.2314,39.2921,39.5339,240468.61,0.0
2018-08-30,39.4688,39.8873,38.8178,38.8736,259554.51,0.0
2018-08-31,38.8736,38.8922,37.7577,38.6876,391383.83,0.0
2018-09-03,38.5853,38.9201,38.0274,38.8085,222964.25,0.0
2018-09-04,39.0596,39.506,38.2692,39.32,244930.0,0.0
2018-09-05,38.9294,39.0596,38.1297,38.1297,236704.45,0.0
2018-09-06,37.9902,38.5202,37.4508,37.5159,263660.32,0.0
2018-09-07,37.7112,38.3157,37.1625,37.4787,203971.64,0.0
2018-10-29,34.5027,35.2281,33.7308,33.7308,981222.44,0.0
2018-10-30,31.7127,34.1958,31.7127,33.7866,655908.11,0.0
2018-10-31,33.3495,34.4841,33.0705,34.4469,478648.88,0.0
2018-11-01,35.2095,36.5673,35.1537,35.9163,497782.81,0.0
2018-11-02,38.046,38.6876,37.1904,38.1111,746070.86,0.0
2018-11-05,37.953,38.4645,37.7856,38.3901,341637.76,0.0
2018-11-06,37.9437,38.2227,37.1439,37.3671,334237.66,0.0
2018-11-07,37.3671,38.3901,36.9393,37.9251,348613.19,0.0
2018-11-08,38.3994,38.5295,37.6647,37.7856,264456.52,0.0
2018-11-09,37.395,37.674,36.9207,36.9858,240564.23,0.0
2018-11-12,36.9858,37.488,36.279,37.3299,213280.24,0.0
2018-11-13,36.7347,38.5109,36.5487,38.4087,339184.05,0.0
2018-11-14,38.4552,38.4738,37.8972,37.9902,181787.84,0.0
2018-11-15,37.7577,38.3529,37.674,38.232,172245.35,0.0
2018-11-16,38.232,39.5618,38.0367,39.0596,303139.27,0.0
2018-11-19,38.9666,39.5246,38.3622,39.3386,207206.84,0.0
2018-11-20,38.9666,39.3014,37.4787,37.9437,277524.47,0.0
2018-11-21,37.2927,38.2041,37.2555,37.4973,232200.91,0.0
2018-11-22,37.9065,38.0925,37.2927,37.7856,182187.2,0.0
2018-11-23,37.581,38.1483,37.023,37.0881,220764.81,0.0
2018-11-26,36.8277,37.4415,36.7347,37.2183,136401.94,0.0
2018-11-27,37.2927,37.6461,36.5952,36.8835,163032.85,0.0
2018-11-28,36.5022,37.4601,36.5022,37.2183,150968.83,0.0
2018-11-29,37.4787,37.5438,36.0186,36.0837,249550.2,0.0
2018-11-30,36.1767,36.3255,35.6001,35.9814,216093.33,0.0
2018-12-03,37.1997,38.1297,36.9486,37.9716,526391.84,0.0
2018-12-04,37.4136,37.9251,37.4136,37.7019,213906.19,0.0
2018-12-05,37.1997,37.4787,37.023,37.1997,191928.21,0.0
2018-12-06,36.465,36.9393,36.1581,36.2325,212691.18,0.0
2018-12-07,36.279,36.4464,35.5722,35.7861,226660.47,0.0
2018-12-10,35.3397,35.4792,34.14,34.4655,346568.26,0.0
2018-12-11,34.2702,34.6515,33.9075,34.4469,270876.98,0.0
2018-12-12,34.8468,35.349,34.5585,35.0979,262125.18,0.0
2018-12-13,35.3397,37.5252,35.2374,37.3113,738130.55,0.0
2018-12-14,37.0137,37.395,36.7347,36.9672,324829.23,0.0
2018-12-17,37.1718,37.3578,36.3255,36.6975,302754.97,0.0
2018-12-18,36.4092,36.7533,35.8233,36.093,328061.07,0.0
2018-12-19,36.093,36.4371,35.4327,35.5722,183879.8,0.0
2018-12-20,35.5071,35.9814,35.2374,35.6466,208582.19,0.0
2018-12-21,35.4234,35.5722,34.6887,35.2653,258449.48,0.0
2018-12-24,34.8096,35.1444,34.4283,35.0979,164642.1,0.0
2018-12-25,34.4283,35.1072,34.1307,34.7631,192712.55,0.0
2018-12-26,34.7817,35.2467,34.3167,34.5306,150947.26,0.0
2018-12-27,35.256,35.3955,34.2237,34.2237,230747.45,0.0
2018-12-28,34.1772,34.7817,33.768,34.2795,211676.03,0.0
2019-01-02,34.5957,34.7631,33.7587,33.8889,208624.11,0.0
2019-01-03,33.7215,34.2516,33.4797,33.6657,143233.43,0.0
2019-01-04,33.4704,34.4748,33.2937,34.4004,277118.32,0.0
2019-01-07,35.0235,35.0235,34.0935,34.4004,252996.57,0.0
2019-01-08,34.4562,34.5957,34.1121,34.2795,134698.06,0.0
2019-01-09,35.5722,36.7347,35.1723,36.2697,825858.5,0.0
2019-01-10,36.1395,36.9951,35.8977,36.5394,355955.56,0.0
2019-01-11,36.7347,37.1532,36.1302,37.0509,278139.44,0.0
2019-01-14,37.116,37.5345,36.5673,36.6882,187160.51,0.0
2019-01-15,36.7347,38.1483,36.5766,38.1297,402190.32,0.0
2019-01-16,38.1297,38.5574,37.7763,38.3157,286234.03,0.0
2019-01-17,38.3157,38.7806,38.0181,38.046,259740.48,0.0
2019-01-18,38.5481,39.1526,38.1669,39.134,384427.99,0.0
2019-01-21,39.2456,39.8036,38.6876,39.1433,294115.93,0.0
2019-01-22,39.1526,39.3479,38.1483,38.4087,244682.18,0.0
2019-01-23,38.1204,39.1061,38.1204,38.5574,192273.08,0.0
2019-01-24,38.8736,39.1433,38.325,38.6783,219562.86,0.0
2019-01-25,38.8085,39.1526,37.8507,38.9666,267548.15,0.0
2019-01-28,39.227,39.9896,38.8736,38.9108,342212.68,0.0
2019-01-29,38.9108,39.9896,38.5574,39.9896,369691.52,0.0
2019-01-30,39.7943,39.8966,39.1526,39.1526,292191.42,0.0
2019-01-31,39.878,40.5476,39.4781,40.4825,389215.36,0.0
2019-02-01,41.2451,41.3846,40.4825,41.1614,312203.21,0.0
2019-02-11,40.8824,43.0772,40.8266,42.854,349054.04,0.0
2019-02-12,42.7796,43.6166,42.4541,43.2353,302894.03,0.0
2019-02-13,43.4678,43.9235,42.6866,43.5236,324142.74,0.0
2019-02-14,43.6166,43.9979,43.2446,43.8491,229213.97,0.0
2019-02-15,43.4771,43.4771,41.8496,42.1007,465359.59,0.0
2019-02-18,42.5936,43.2074,42.3611,43.1516,325702.18,0.0
2019-02-19,43.226,44.0258,42.4169,42.854,280758.64,0.0
2019-02-21,43.2446,44.1002,42.4448,42.6494,414422.75,0.0
2019-02-22,42.6866,42.6866,41.2451,42.4169,388824.85,0.0
2019-02-25,44.1746,45.9323,43.4213,45.7277,728522.67,0.0
2019-02-26,44.9651,45.2906,44.0351,44.0444,490517.49,0.0
2019-02-27,43.8491,44.8349,43.8491,44.3048,318705.18,0.0
2019-02-28,44.3141,44.807,44.1281,44.435,253242.78,0.0
2019-03-01,44.7326,45.2627,44.5187,45.1697,358400.55,0.0
2019-03-04,45.6719,46.6856,45.1976,45.5324,542643.68,0.0
2019-03-05,45.9602,46.0346,45.2999,45.5696,309242.55,0.0
2019-03-06,45.923,46.202,45.2906,45.6626,316523.73,0.0
2019-03-07,45.5696,45.5696,43.877,44.2304,511626.79,0.0
2019-03-08,43.3934,43.9235,42.5006,42.5936,463009.1,0.0
2019-03-11,42.6401,43.412,42.6401,43.319,290560.58,0.0
2019-03-12,44.0816,44.2862,42.5564,42.9284,411678.37,0.0
2019-03-13,42.947,43.3748,42.3425,42.9935,348805.45,0.0
2019-03-14,42.9656,43.8677,42.9191,43.1609,344231.23,0.0
2019-03-15,43.9886,45.179,43.5608,44.5745,672362.36,0.0
2019-03-18,44.1746,46.0346,43.9886,45.8672,514991.92,0.0
2019-03-19,46.0625,46.2857,45.272,45.8021,297019.16,0.0
2019-03-20,45.8021,45.9881,44.993,45.4766,291751.55,0.0
2019-03-21,45.2441,45.3836,44.714,44.8628,258325.81,0.0
2019-03-22,44.9186,45.4022,44.3699,45.1976,227080.07,0.0
2019-03-25,44.342,44.8256,43.3004,43.4213,326855.57,0.0
2019-03-26,43.8026,43.8026,42.6959,43.3097,224423.61,0.0
2019-03-27,43.691,44.4536,43.3283,44.2397,227522.74,0.0
2019-03-28,44.249,44.3978,43.5329,43.8398,202357.93,0.0
2019-03-29,43.7189,45.458,43.7189,45.3185,439463.65,0.0
2019-04-01,45.8486,49.8196,45.8021,49.2245,974588.63,0.0
2019-04-02,49.2245,49.6243,48.1085,48.2666,556776.16,0.0
2019-04-03,47.8574,48.8804,47.8481,48.5456,378812.97,0.0
2019-04-04,48.5456,50.2009,48.5363,49.894,537245.12,0.0
2019-04-08,49.894,51.7633,49.4755,50.3869,522005.36,0.0
2019-04-09,51.6238,52.405,50.4055,51.1588,414112.08,0.0
2019-04-10,50.8705,51.6796,49.894,50.8891,398699.43,0.0
2019-04-11,50.8891,50.917,48.6479,48.7688,515525.45,0.0
2019-04-12,48.2201,48.7595,46.9367,47.6993,469635.65,0.0
2019-04-15,48.4061,49.5685,47.8946,47.8946,401187.07,0.0
2019-04-16,47.4296,49.178,47.1041,49.178,312127.63,0.0
2019-04-17,49.4105,49.8382,48.3317,49.2896,361870.13,0.0
2019-04-18,49.7824,50.5264,49.3826,49.6801,265874.94,0.0
2019-04-19,49.615,51.847,49.0106,51.2239,370995.42,0.0
2019-04-22,51.1402,51.1402,48.5456,49.0943,415167.88,0.0
2019-04-23,48.5456,49.1501,47.9597,48.6107,360135.07,0.0
2019-04-24,48.8246,49.1315,47.9411,48.9176,289059.02,0.0
2019-04-25,48.6386,48.6386,47.69,47.8109,256795.35,0.0
2019-04-26,47.4017,47.7644,45.8114,45.9137,459293.76,0.0
2019-04-29,45.9137,48.341,45.9044,47.7179,447562.87,0.0
2019-04-30,47.8016,49.7545,47.8016,48.7316,459879.52,0.0
2019-05-06,46.4066,47.4668,45.5696,45.6347,663234.95,0.0
2019-05-07,46.7786,47.8853,46.4066,47.1971,717852.25,0.0
2019-05-22,47.9039,49.4941,47.4296,47.8109,803694.14,0.0
2019-05-23,47.1506,47.2436,45.9416,46.0439,421149.99,0.0
2019-05-24,45.83,46.76,45.5789,46.3322,299406.65,0.0
2019-05-27,46.3322,46.574,45.458,46.2671,284807.86,0.0
2019-05-28,46.2857,47.6342,46.2857,46.9739,349889.36,0.0
2019-05-29,46.5461,47.3552,46.3601,46.853,218493.8,0.0
2019-05-30,47.125,47.459,46.2945,47.2013,323329.55,0.0
2019-05-31,46.7718,47.8695,46.7241,47.3445,241077.66,0.0
2019-06-03,47.5259,48.6713,47.4877,47.8409,228010.1,0.0
2019-06-04,47.8504,48.2895,46.9722,47.44,163447.31,0.0
2019-06-05,48.1272,48.2418,47.0104,47.2586,229796.19,0.0
2019-06-06,47.8218,47.8218,46.6477,46.8863,185739.24,0.0
2019-06-10,47.3063,47.7263,47.0963,47.4972,243810.43,0.0
2019-06-11,47.4304,49.4826,47.3445,49.1295,374274.17,0.0
2019-06-12,49.0054,49.2726,48.5186,49.1676,212636.83,0.0
2019-06-13,49.3395,49.3395,47.9268,48.7095,201816.18,0.0
2019-06-14,48.9481,49.5399,48.2513,48.2704,135928.96,0.0
2019-06-17,48.5567,48.9195,48.0986,48.4804,132745.03,0.0
2019-06-18,48.4518,48.9672,48.2036,48.5949,120218.79,0.0
2019-06-19,50.1126,50.5613,49.6449,49.6449,263453.55,0.0
2019-06-20,49.979,51.4967,49.7404,50.8667,448437.5,0.0
2019-06-21,50.4085,51.134,49.4731,49.7404,622819.87,0.0
2019-06-24,49.4731,50.2272,49.0626,49.8072,376972.02,0.0
2019-06-25,49.6354,49.8072,48.6808,49.1008,330480.49,0.0
2019-06-26,49.1676,49.4731,48.9863,49.1676,202548.83,0.0
2019-06-27,49.349,49.9026,49.0149,49.4158,345209.88,0.0
2019-06-28,49.3395,49.8167,49.0626,49.5017,169576.48,0.0
2019-07-01,50.5613,51.974,50.3608,51.6303,611630.12,0.0
2019-07-02,51.2199,52.5944,51.1244,52.3176,500486.15,0.0
2019-07-03,52.7089,52.8044,51.239,51.6303,354335.51,0.0
2019-07-04,51.974,52.5944,51.5444,51.9262,325226.51,0.0
2019-07-05,51.8976,52.9762,51.1244,52.7567,387085.18,0.0
2019-07-08,52.2317,52.5467,51.554,51.9167,305690.91,0.0
2019-07-09,51.8308,52.0026,50.9335,51.3917,255432.96,0.0
2019-07-10,51.8308,51.8308,51.0481,51.449,145525.91,0.0
2019-07-11,51.5635,52.7567,51.4681,51.9167,243811.95,0.0
2019-07-12,51.974,52.6421,51.7162,52.2889,198068.29,0.0
2019-07-15,52.0312,52.7853,51.239,52.1839,242962.57,0.0
2019-07-16,52.308,52.3558,50.6949,51.0862,260092.23,0.0
2019-07-17,50.9049,51.0385,50.1317,50.3226,226489.83,0.0
2019-07-18,50.1126,50.5135,49.6545,50.294,178857.12,0.0
2019-07-19,50.9622,50.9622,50.1031,50.1985,208173.64,0.0
2019-07-22,50.3035,50.7808,49.6354,50.399,191810.22,0.0
2019-07-23,50.399,50.7999,50.3131,50.7808,142462.98,0.0
2019-07-24,51.1531,51.449,50.8762,50.9526,177386.32,0.0
2019-07-25,50.9526,51.2008,50.6281,51.0194,169263.46,0.0
2019-07-26,50.6853,51.1626,50.609,51.0003,128943.64,0.0
2019-07-29,51.2008,51.9071,50.9812,51.554,227422.28,0.0
2019-07-30,51.8117,52.8617,51.783,52.6898,348704.8,0.0
2019-07-31,52.623,53.1289,52.079,52.2126,198317.2,0.0
2019-08-01,51.9167,52.4799,50.7331,51.1626,241273.03,0.0
2019-08-02,49.1581,50.5899,48.7286,50.3513,341763.95,0.0
2019-08-05,49.2822,50.2558,49.1772,49.2536,287862.76,0.0
2019-08-06,48.3086,49.2345,47.0772,49.1676,341739.28,0.0
2019-08-07,49.4063,49.5208,48.7095,48.7095,145317.51,0.0
2019-08-08,48.9004,49.6354,48.8717,49.4445,131923.93,0.0
2019-08-09,49.7308,49.9694,48.6904,48.8908,149813.29,0.0
2019-08-12,48.6808,49.3299,48.2131,48.9195,194251.89,0.0
2019-08-13,48.7286,49.3108,47.774,48.0318,264441.42,0.0
2019-08-14,48.7667,48.8717,47.7836,47.8886,223878.4,0.0
2019-08-15,47.0581,47.8313,46.3995,47.6881,268173.41,0.0
2019-08-16,47.7263,48.3468,47.335,48.0318,202213.93,0.0
2019-08-19,48.4899,49.3967,48.2513,49.2249,231819.02,0.0
2019-08-20,49.2249,49.5113,48.8527,49.1199,150967.27,0.0
2019-08-21,48.8717,49.6831,48.6999,49.3395,210180.22,0.0
2019-08-22,49.5399,49.9504,49.034,49.4731,189288.94,0.0
2019-08-23,49.7785,50.2558,49.3299,49.874,217677.89,0.0
2019-08-26,48.8622,49.1676,48.3277,48.719,275970.47,0.0
2019-08-27,49.1581,50.0076,48.9767,49.6831,271391.38,0.0
2019-08-28,49.6545,50.0649,49.3013,49.8454,214675.33,0.0
2019-08-29,49.7785,50.1126,49.2536,49.5685,208600.63,0.0
2019-08-30,50.2081,50.9717,49.7308,50.3799,278271.87,0.0
2019-09-02,51.2581,52.2603,51.0767,51.764,515614.73,0.0
2019-09-03,52.2889,52.4894,51.6208,51.8403,307408.97,0.0
2019-09-04,51.783,52.2889,51.1626,51.974,317524.82,0.0
2019-09-05,52.3844,52.4703,51.3821,51.449,302361.92,0.0
2019-09-06,51.6399,51.9071,51.0385,51.7449,248580.28,0.0
2019-09-09,52.203,52.3939,51.3726,51.6494,290736.11,0.0
2019-09-10,51.5444,51.6208,50.7808,51.3917,235866.08,0.0
2019-09-11,51.5444,51.9262,50.7331,50.9717,196083.5,0.0
2019-09-12,51.4299,51.8308,51.0862,51.6399,213001.22,0.0
2019-09-16,51.9262,51.9358,50.924,51.0385,236809.67,0.0
2019-09-17,50.8285,51.029,50.3417,50.5899,206922.73,0.0
2019-09-18,50.8476,50.8476,50.1794,50.3131,225071.22,0.0
2019-09-19,50.6758,51.0099,50.189,50.4372,204971.04,0.0
2019-09-20,50.7044,50.7808,49.7308,50.3035,275464.35,0.0
2019-09-23,50.2463,50.2463,49.3395,49.7117,206872.51,0.0
2019-09-24,49.6735,50.0649,49.2154,49.7022,207246.43,0.0
2019-09-25,49.6354,49.6354,48.6904,48.7572,292973.98,0.0
2019-09-26,48.8622,49.1295,48.2036,48.6808,245434.7,0.0
2019-09-27,48.6808,49.0531,48.3563,48.9863,199732.77,0.0
2019-09-30,48.7763,49.4254,48.5949,48.7763,163708.44,0.0
2019-10-08,49.0626,50.4085,48.9195,50.2558,422485.8,0.0
2019-10-09,49.8645,50.2558,49.5495,50.1126,188488.68,0.0
2019-10-10,50.0935,50.0935,49.4158,49.8072,171209.46,0.0
2019-10-11,50.0458,50.6376,49.7404,50.5135,218165.88,0.0
2019-10-14,50.9049,51.3726,50.6853,51.0194,264697.17,0.0
2019-10-15,51.3058,51.4871,50.7522,51.0385,167607.05,0.0
2019-10-16,51.3249,51.7353,51.029,51.2199,206093.23,0.0
2019-10-17,51.5731,51.5731,50.5517,50.7999,184568.47,0.0
