datetime,open,high,low,close,volumn,openinterest
2018-04-26,153.5509,154.9753,148.9614,149.456,18141.66,0.0
2018-04-27,149.8516,152.1068,148.1701,148.368,12170.97,0.0
2018-05-02,148.3778,150.3264,147.4975,148.3482,8711.26,0.0
2018-05-03,147.7745,148.2591,140.5935,145.4105,14233.73,0.0
2018-05-04,146.093,147.2799,144.6093,145.7072,9397.04,0.0
2018-05-07,145.5094,148.7339,145.0742,148.269,11050.31,0.0
2018-05-08,149.3571,151.3353,148.368,149.2384,12805.16,0.0
2018-05-09,149.3571,151.4342,148.368,149.3571,9055.83,0.0
2018-05-10,149.8516,151.1177,148.9713,150.277,8441.01,0.0
2018-05-11,150.3363,151.0979,147.0623,147.1612,10402.0,0.0
2018-05-14,147.1316,147.1316,142.4431,142.997,13151.31,0.0
2018-05-15,143.0168,144.9951,142.2453,144.4214,7688.0,0.0
2018-05-16,143.8279,158.2591,143.1058,153.4026,30079.66,0.0
2018-05-17,152.3244,153.185,148.9416,149.7626,15222.83,0.0
2018-05-18,149.7527,150.5341,146.4392,149.0504,9927.22,0.0
2018-05-21,149.3571,152.819,149.3571,150.4055,10296.95,0.0
2018-05-22,151.8299,155.2918,151.8299,153.3136,20861.35,0.0
2018-05-23,152.1068,152.3739,149.6835,149.7132,12434.74,0.0
2018-05-24,149.7132,153.8576,149.4362,150.6034,10010.77,0.0
2018-05-25,149.3571,150.6034,146.3897,147.1019,11565.81,0.0
2018-05-28,147.1019,148.091,144.0158,146.2908,8342.11,0.0
2018-05-29,147.814,148.368,144.0158,144.3818,8357.36,0.0
2018-05-30,141.3452,141.3452,134.5104,135.638,17349.3,0.0
2018-05-31,135.8655,137.9723,135.3907,137.5074,9007.65,0.0
2018-06-01,137.4679,137.4679,133.4125,133.6696,9538.81,0.0
2018-06-04,134.3818,135.3907,133.5312,134.273,6056.58,0.0
2018-06-05,135.0148,138.4669,133.541,137.3689,9065.23,0.0
2018-06-06,137.4876,137.7547,135.7468,136.0633,6025.83,0.0
2018-06-07,136.0633,137.1909,134.7181,135.0544,5690.64,0.0
2018-06-08,134.6192,134.6192,129.0801,130.7221,13518.48,0.0
2018-06-11,130.9538,130.9538,124.0161,124.3729,14109.16,0.0
2018-06-12,124.4819,125.8595,121.915,125.136,8908.22,0.0
2018-06-13,123.8872,124.8783,119.9129,119.9228,12583.0,0.0
2018-06-14,117.9407,122.7772,117.9407,120.0021,8996.9,0.0
2018-06-15,119.0408,120.8644,112.8861,114.3231,13960.0,0.0
2018-06-19,110.0119,113.3816,102.8958,103.4904,19775.6,0.0
2018-06-20,103.0742,108.8226,102.5786,106.9989,14680.54,0.0
2018-06-21,106.5926,107.0386,103.2724,103.6688,10668.45,0.0
2018-06-22,103.5697,110.557,102.5786,108.9613,16267.71,0.0
2018-06-25,109.9821,110.3885,107.1377,107.4449,9835.58,0.0
2018-06-26,104.5707,110.1903,104.0653,109.3379,11125.17,0.0
2018-06-27,104.9275,106.7412,99.2386,100.2892,24152.71,0.0
2018-06-28,98.7134,98.8521,91.0621,91.4783,29199.28,0.0
2018-06-29,90.2593,97.6231,90.2494,95.9482,22203.62,0.0
2018-07-02,95.1454,97.7421,94.1543,95.5121,17748.48,0.0
2018-07-03,96.8204,105.0663,96.8204,105.0663,28138.73,0.0
2018-07-04,105.9781,111.5778,105.7105,106.4439,35755.09,0.0
2018-07-05,108.0297,108.0297,98.1187,98.7134,30357.63,0.0
2018-07-06,99.1197,101.3893,95.2445,98.2475,23104.53,0.0
2018-07-09,97.5538,101.7858,97.1474,100.1108,17213.94,0.0
2018-07-10,100.9631,100.9929,97.8709,99.0801,14994.52,0.0
2018-07-11,97.1276,97.2267,94.1543,95.75,16816.53,0.0
2018-07-12,97.4646,103.4508,97.3258,101.4389,26196.91,0.0
2018-07-13,101.3497,106.2061,99.5558,101.647,26855.69,0.0
2018-07-16,91.4783,91.4783,91.4783,91.4783,9231.0,0.0
2018-07-17,82.3305,82.3305,82.3305,82.3305,7566.0,0.0
2018-07-18,75.819,86.2255,75.819,82.2413,214068.66,0.0
2018-07-19,80.2294,80.6258,76.0965,76.7209,95234.75,0.0
2018-07-20,77.3948,78.7626,76.1163,78.158,57732.3,0.0
2018-07-23,76.3145,77.157,73.3412,75.3234,71338.98,0.0
2018-07-24,77.1173,80.9529,76.1461,79.5158,98395.65,0.0
2018-07-25,79.7338,80.8736,78.2174,78.6139,66864.69,0.0
2018-07-26,78.9013,80.378,77.821,78.1778,53511.12,0.0
2018-07-27,77.7913,78.8716,75.2045,75.9181,52434.06,0.0
2018-07-30,76.3245,76.8596,72.9052,73.5296,45921.42,0.0
2018-07-31,73.9359,74.2332,72.1618,72.4691,37563.44,0.0
2018-08-01,72.4592,72.8457,70.1697,70.1697,52855.17,0.0
2018-08-02,69.6147,72.8655,68.9011,70.3878,69511.08,0.0
2018-08-03,70.7644,71.8645,67.9695,68.2866,57131.96,0.0
2018-08-06,70.5464,73.6386,69.8724,70.4572,76119.05,0.0
2018-08-07,70.4175,75.5811,70.4175,75.3433,94012.39,0.0
2018-08-08,74.5999,74.6891,71.7357,72.5385,62781.45,0.0
2018-08-09,72.0528,76.2055,71.3095,74.3423,75633.94,0.0
2018-08-10,73.8368,75.5712,73.2421,73.9557,46217.78,0.0
2018-08-13,72.3501,74.3323,71.6762,74.2927,34609.4,0.0
2018-08-14,74.1837,76.0866,74.1837,75.1252,43553.19,0.0
2018-08-15,75.6505,75.6505,71.5573,71.7555,49795.63,0.0
2018-08-16,70.1004,71.3789,68.9011,70.1499,37347.25,0.0
2018-08-17,70.8635,71.5374,69.2678,69.3769,28033.36,0.0
2018-08-20,69.476,70.8635,68.8714,70.7743,27182.0,0.0
2018-08-21,70.9626,73.8368,70.031,72.4393,44448.67,0.0
2018-08-22,72.4294,73.3313,70.9031,70.9031,32791.41,0.0
2018-08-23,70.368,72.2114,70.3184,71.8645,28785.76,0.0
2018-08-24,71.5077,71.7654,70.5166,70.8635,22147.06,0.0
2018-08-27,70.8635,74.1044,70.8635,73.4503,43745.47,0.0
2018-08-28,73.0241,74.1341,72.1519,73.8963,40893.46,0.0
2018-08-29,73.7872,76.0965,73.4007,74.709,52606.11,0.0
2018-08-30,74.4315,75.3036,72.8953,72.925,32214.34,0.0
2018-08-31,72.9151,72.9151,70.9428,71.4582,25879.09,0.0
2018-09-03,71.3491,72.9547,70.4472,72.7367,27212.66,0.0
2018-09-04,72.4988,73.6584,71.6068,73.5494,30829.71,0.0
2018-09-05,73.6188,73.8864,71.2401,71.2599,30518.37,0.0
2018-09-06,70.3977,71.8447,70.2788,70.9626,27626.24,0.0
2018-09-07,71.3095,72.4493,70.2887,71.0419,26071.63,0.0
2018-09-10,70.586,72.4592,70.3283,70.368,26619.31,0.0
2018-09-11,69.9715,71.5474,69.9715,70.7049,22295.19,0.0
2018-09-12,70.7049,74.1341,70.7049,72.8457,54690.14,0.0
2018-09-13,73.4404,73.8269,71.7555,73.2421,35477.13,0.0
2018-09-14,73.143,73.2025,70.8635,71.1707,31923.08,0.0
2018-09-17,68.4849,69.3471,64.2826,64.3619,64581.56,0.0
2018-09-18,62.9446,65.5909,62.9446,65.1746,33875.3,0.0
2018-09-19,64.7484,66.0765,64.5601,65.6107,27833.4,0.0
2018-09-20,65.8981,66.8396,65.2142,65.3827,21005.5,0.0
2018-09-21,65.7098,66.9685,65.125,66.4333,27010.25,0.0
2018-09-25,66.4928,67.1172,65.7693,66.6018,27710.0,0.0
2018-09-26,66.5919,66.8892,65.8882,66.2945,30962.37,0.0
2018-09-27,66.0666,66.3936,63.1032,63.3807,51088.55,0.0
2018-09-28,63.9085,64.7733,63.7991,64.4154,25193.99,0.0
2018-10-08,64.4651,64.4651,59.3258,60.1907,66418.55,0.0
2018-10-09,60.5386,60.638,59.6439,60.1907,24781.0,0.0
2018-10-10,60.4193,60.807,59.5445,60.2404,19927.2,0.0
2018-10-11,57.6558,58.1031,54.2163,54.6736,54196.75,0.0
2018-10-12,54.6736,56.453,54.5742,56.0355,42785.89,0.0
2018-10-15,56.3436,57.8546,55.2303,55.777,35676.77,0.0
2018-10-16,51.7212,52.5364,50.2003,50.2003,68543.77,0.0
2018-10-17,48.739,49.1466,46.6714,48.1724,90722.41,0.0
2018-10-18,47.3374,49.4846,47.3374,47.8245,56259.67,0.0
2018-10-19,46.7211,51.2938,46.2439,50.5283,84016.98,0.0
2018-10-22,49.7331,53.431,49.7331,52.3077,87200.03,0.0
2018-10-23,51.6914,52.1884,49.4846,49.6635,67752.3,0.0
2018-10-24,50.081,54.6338,49.7331,53.8783,140980.6,0.0
2018-10-25,51.7013,52.4866,50.2997,51.8902,102974.6,0.0
2018-10-26,52.2381,52.9837,50.2997,50.7073,67782.82,0.0
2018-10-29,49.7033,52.1785,49.1963,51.6914,65840.26,0.0
2018-10-30,51.1944,55.3893,51.1944,53.9082,82298.08,0.0
2018-10-31,53.8883,55.3694,53.8883,54.4748,63387.77,0.0
2018-11-01,54.8724,57.8148,54.8724,56.7711,84843.86,0.0
2018-11-02,57.9242,59.5743,57.3675,58.5306,77136.25,0.0
2018-11-05,58.2522,58.5504,55.6776,57.6558,81665.64,0.0
2018-11-06,57.0792,61.5128,56.9102,60.638,85756.01,0.0
2018-11-07,60.1708,61.3139,59.2463,59.5445,53747.47,0.0
2018-11-08,60.1211,62.1291,59.2463,59.4451,66731.05,0.0
2018-11-09,59.0574,60.3398,58.1727,59.6439,47769.2,0.0
2018-11-12,59.296,60.4392,58.8586,60.2801,55406.24,0.0
2018-11-13,59.3755,61.2543,59.2662,60.5386,73599.01,0.0
2018-11-14,60.4392,62.9343,60.2205,61.2543,66470.6,0.0
2018-11-15,60.8368,62.1887,59.9421,61.8408,60357.15,0.0
2018-11-16,62.1887,63.3518,60.7473,63.0834,65245.21,0.0
2018-11-19,62.7255,62.9939,61.3636,61.8607,44739.83,0.0
2018-11-20,61.0853,62.6559,59.2463,59.2662,55226.0,0.0
2018-11-21,58.282,60.3596,58.282,59.4252,44448.47,0.0
2018-11-22,59.6439,60.8269,59.0077,59.1568,35363.26,0.0
2018-11-23,59.3457,59.793,56.0454,56.9997,55047.72,0.0
2018-11-26,56.8407,58.8487,55.6975,58.3019,57294.45,0.0
2018-11-27,57.1588,57.7055,56.3635,56.5325,51777.63,0.0
2018-11-28,56.1647,57.5564,55.5682,57.1389,40694.86,0.0
2018-11-29,57.6558,59.1171,56.0454,56.0852,47847.36,0.0
2018-11-30,56.1647,57.6856,55.8665,57.5365,35381.03,0.0
2018-12-03,59.1469,59.9421,58.7592,59.1369,54954.75,0.0
2018-12-04,58.8586,59.1369,58.1727,58.6399,35205.4,0.0
2018-12-05,57.6558,58.5703,57.2582,57.954,39425.78,0.0
2018-12-06,57.6359,57.795,55.0812,55.2899,47431.48,0.0
2018-12-07,55.1806,55.5981,53.928,54.4748,32520.37,0.0
2018-12-10,53.9181,54.9221,53.6895,54.3157,21362.0,0.0
2018-12-11,54.5245,55.0613,54.3754,54.8724,18753.59,0.0
2018-12-12,55.0513,55.0712,53.938,54.3754,19673.59,0.0
2018-12-13,54.1766,56.0255,54.1766,55.5484,37301.64,0.0
2018-12-14,55.27,55.5583,53.4807,53.6795,37493.0,0.0
2018-12-17,53.5503,54.5642,53.2819,54.1865,21360.88,0.0
2018-12-18,54.1766,54.7432,53.5801,54.2561,21180.5,0.0
2018-12-19,54.2461,54.2461,52.6059,53.0234,25979.42,0.0
2018-12-20,52.7053,54.0672,52.1884,53.6199,23928.97,0.0
2018-12-21,53.2918,54.9718,53.2819,54.9718,30881.47,0.0
2018-12-24,54.8326,55.9957,54.8227,55.9162,31791.3,0.0
2018-12-25,54.6736,55.946,54.5344,55.7671,43400.08,0.0
2018-12-26,56.0156,56.0553,54.5642,54.5642,25565.1,0.0
2018-12-27,55.618,56.8605,54.8525,56.4629,69818.59,0.0
2018-12-28,56.1647,60.4193,56.1647,59.6439,79102.78,0.0
2019-01-02,59.6439,62.1191,58.8984,60.638,62508.51,0.0
2019-01-03,60.7473,60.7871,59.3556,60.0117,42002.04,0.0
2019-01-04,59.6439,60.2404,57.626,59.9819,58438.54,0.0
2019-01-07,60.7374,61.4929,59.3656,60.8269,48568.64,0.0
2019-01-08,60.3398,60.638,59.2761,59.5445,34150.18,0.0
2019-01-09,59.3556,61.8209,59.3556,60.131,50366.3,0.0
2019-01-10,60.1012,62.0297,60.0316,60.5485,45263.13,0.0
2019-01-11,60.5386,60.6181,59.0574,59.6439,36501.37,0.0
2019-01-14,59.634,60.2006,58.2323,58.2522,28039.05,0.0
2019-01-15,58.3019,59.5743,57.7552,59.3755,31924.65,0.0
2019-01-16,59.0475,61.1251,59.0276,60.0117,40425.55,0.0
2019-01-17,59.9521,60.5783,58.5604,58.7493,29089.82,0.0
2019-01-18,59.127,60.1409,58.8089,59.8228,26776.32,0.0
2019-01-21,59.8427,60.5982,59.4352,59.6439,32774.63,0.0
2019-01-22,59.5545,60.0813,58.1329,58.5604,29464.16,0.0
2019-01-23,58.1528,58.8785,58.0634,58.6499,17371.36,0.0
2019-01-24,58.7393,59.1071,57.5365,58.2025,29152.57,0.0
2019-01-25,58.1528,59.0276,57.8745,58.2025,22393.24,0.0
2019-01-28,58.6598,58.7493,56.2243,56.5226,34774.03,0.0
2019-01-29,56.7611,57.457,55.5185,56.9699,27203.77,0.0
2019-01-30,56.8804,57.3774,56.3536,56.5921,19564.69,0.0
2019-01-31,57.0096,57.7751,56.5126,56.7711,24129.4,0.0
2019-02-01,57.457,59.6439,57.2383,59.4948,36596.13,0.0
2019-02-11,59.6439,60.9362,59.1668,60.5684,42198.48,0.0
2019-02-12,60.3398,61.4233,60.1608,60.797,37184.03,0.0
2019-02-13,60.9362,66.8807,60.797,66.8807,119478.86,0.0
2019-02-14,67.2982,69.5647,66.3042,68.2326,94158.05,0.0
2019-02-15,68.0438,68.8887,67.2088,67.3976,59711.63,0.0
2019-02-18,67.9941,70.2804,67.5964,69.9226,75554.68,0.0
2019-02-19,71.0757,72.5369,68.4712,69.2864,83705.31,0.0
2019-02-20,69.1869,69.7834,67.4772,68.7893,51623.34,0.0
2019-02-21,69.3858,69.9325,67.4772,67.7953,68932.12,0.0
2019-02-22,67.7157,70.4196,67.1988,69.8828,61974.17,0.0
2019-02-25,71.4534,76.8711,70.6085,76.6424,122562.45,0.0
2019-02-26,77.3283,83.2033,77.3085,79.6246,145948.12,0.0
2019-02-27,79.5849,81.2549,76.3442,77.7359,92606.01,0.0
2019-02-28,78.1733,81.8016,77.7359,79.4954,78259.39,0.0
2019-03-01,81.0163,81.1853,77.9148,80.3304,57436.83,0.0
2019-03-04,81.5233,85.6984,79.6047,81.8116,116446.54,0.0
2019-03-05,80.5193,81.911,79.8831,81.6724,83263.11,0.0
2019-03-06,82.5074,84.3365,81.0163,83.2728,105264.87,0.0
2019-03-07,83.2728,83.2728,79.8533,80.1316,100534.66,0.0
2019-03-08,77.8353,78.5312,74.8531,75.042,118514.37,0.0
2019-03-11,75.2408,79.5252,75.2309,79.3761,86423.77,0.0
2019-03-12,79.5053,80.8871,77.4079,79.0878,78293.46,0.0
2019-03-13,78.5312,79.0978,76.543,76.8015,57907.2,0.0
2019-03-14,76.543,78.7797,76.205,77.4774,55386.43,0.0
2019-03-15,77.4774,79.3264,76.374,77.1395,62311.92,0.0
2019-03-18,77.885,80.4,77.2886,80.0223,69380.37,0.0
2019-03-19,80.5292,81.3841,78.3323,78.8194,51926.32,0.0
2019-03-20,78.0838,78.5312,75.9366,77.2091,65351.1,0.0
2019-03-21,77.2091,78.0341,76.3542,76.8711,46461.69,0.0
2019-03-22,76.9804,76.9804,75.6484,76.9506,50426.57,0.0
2019-03-25,75.5589,76.046,74.2368,74.4356,57182.97,0.0
2019-03-26,74.4654,75.4297,71.9405,72.0499,49017.43,0.0
2019-03-27,72.9644,74.2467,72.5668,72.9644,40961.05,0.0
2019-03-28,72.6861,73.4714,71.0757,72.0101,37926.31,0.0
2019-03-29,72.0996,75.0519,72.0697,74.9823,47562.22,0.0
2019-04-01,76.5331,78.054,76.4436,77.0102,60487.4,0.0
2019-04-02,77.9347,78.1534,75.9466,76.4237,55464.12,0.0
2019-04-03,76.0559,76.3144,75.1315,76.1752,36552.53,0.0
2019-04-04,76.543,77.0401,75.1712,75.6086,40371.12,0.0
2019-04-08,72.9246,74.038,70.5886,72.2884,101667.09,0.0
2019-04-09,71.4435,72.8948,70.678,72.5966,48085.49,0.0
2019-04-10,72.2685,75.0022,71.2546,73.4912,51094.24,0.0
2019-04-11,73.5409,74.0479,70.8769,71.5826,39872.72,0.0
2019-04-12,71.354,72.0697,71.185,72.0697,21571.29,0.0
2019-04-15,72.9644,73.4415,70.9365,70.9365,31285.64,0.0
2019-04-16,70.9067,70.9067,67.3678,70.3798,59896.83,0.0
2019-04-17,70.1412,70.4196,68.9682,69.0975,42044.49,0.0
2019-04-18,69.7337,71.1353,69.2764,69.8331,46017.65,0.0
2019-04-19,71.0757,71.0856,69.0875,69.843,29197.83,0.0
2019-04-22,69.6343,69.7436,68.3718,68.6004,30018.61,0.0
2019-04-23,68.4911,69.5846,68.1134,68.7496,25589.18,0.0
2019-04-24,69.3659,70.9464,68.8191,70.8868,45813.73,0.0
2019-04-25,70.35,70.5786,67.9145,67.9245,38686.23,0.0
2019-04-26,67.4374,67.7953,66.0855,66.155,37053.0,0.0
2019-04-29,66.155,66.5825,64.3359,65.4592,34496.93,0.0
2019-04-30,65.7872,67.3976,65.4095,66.5825,21776.3,0.0
2019-05-06,64.4055,64.4055,59.9223,59.9223,52463.26,0.0
2019-05-07,60.638,61.4034,59.4948,60.5585,26060.11,0.0
2019-05-08,59.1469,62.1191,58.7393,60.5386,25936.91,0.0
2019-05-09,59.793,61.4332,59.7731,60.3398,18965.41,0.0
2019-05-10,61.6022,62.4273,60.1409,62.3975,35523.25,0.0
2019-05-13,63.0138,66.0258,62.6261,64.3061,45304.22,0.0
2019-05-14,62.5068,63.7991,62.4273,62.5565,26922.97,0.0
2019-05-15,63.0237,63.7991,62.5267,62.9542,26075.96,0.0
2019-05-16,62.8846,63.0635,61.6917,62.3577,20734.0,0.0
2019-05-17,62.3875,62.8448,59.5246,59.8427,28428.4,0.0
2019-05-20,59.6439,61.6221,58.8288,61.3139,25457.23,0.0
2019-05-21,61.5923,63.2126,61.2543,62.2782,27701.32,0.0
2019-05-22,62.4273,62.5764,60.5585,60.8467,20956.35,0.0
2019-05-23,60.131,60.3596,58.958,59.1071,23731.64,0.0
2019-05-24,59.1171,59.5843,58.8586,59.1668,15589.33,0.0
2019-05-27,59.2761,61.3935,59.1866,61.3139,26659.04,0.0
2019-05-28,61.145,61.7315,60.4889,60.638,21416.56,0.0
2019-05-29,60.6479,61.4233,60.2503,60.966,13776.7,0.0
2019-05-30,60.5187,60.7374,59.5346,60.1211,14498.98,0.0
2019-05-31,60.1211,60.5883,59.6539,60.0415,13426.68,0.0
2019-06-03,60.1409,60.3199,59.1469,59.2364,17258.06,0.0
2019-06-04,59.2264,59.4451,57.457,57.9739,19320.94,0.0
2019-06-05,58.2622,58.5703,56.9898,57.0593,18758.68,0.0
2019-06-06,57.0494,57.4272,53.9976,54.4748,29415.82,0.0
2019-06-10,54.4947,55.111,54.276,54.8823,15170.1,0.0
2019-06-11,55.2203,57.5067,54.8923,57.457,29692.4,0.0
2019-06-12,57.3576,57.3576,56.4629,56.5027,17595.37,0.0
2019-06-13,56.6052,57.0633,55.3701,56.1071,16390.05,0.0
2019-06-14,56.8741,57.1729,54.8422,54.8422,19054.79,0.0
2019-06-17,54.2844,56.2765,54.2545,55.4199,15595.19,0.0
2019-06-18,55.2705,56.8342,55.1111,55.9776,16958.87,0.0
2019-06-19,57.5614,57.9498,56.4259,56.4259,24250.48,0.0
2019-06-20,56.9438,58.0395,56.4458,57.4916,31128.24,0.0
2019-06-21,57.7406,59.4937,57.7406,59.3144,34040.78,0.0
2019-06-24,59.1749,59.3144,57.8004,58.0693,23999.89,0.0
2019-06-25,58.2685,58.2685,56.2765,56.8741,21571.99,0.0
2019-06-26,56.6251,58.149,56.4757,57.9797,23208.43,0.0
2019-06-27,57.9797,58.7068,57.2426,57.4418,25160.65,0.0
2019-06-28,57.6211,57.7904,56.2765,56.8143,23494.09,0.0
2019-07-01,58.1391,60.1511,57.9697,59.7626,50283.77,0.0
2019-07-02,59.7626,60.6491,59.3343,60.3403,33854.34,0.0
2019-07-03,60.4499,62.2527,58.7765,60.9081,41786.11,0.0
2019-07-04,60.6989,63.438,60.3602,62.1332,47791.64,0.0
2019-07-05,61.8543,62.8703,61.2567,61.4061,29368.4,0.0
2019-07-08,61.0176,62.2328,59.3542,60.2208,36317.8,0.0
2019-07-09,60.1411,60.9379,59.7726,60.5694,19990.95,0.0
2019-07-10,60.6192,61.7547,59.3642,61.0575,24416.11,0.0
2019-07-11,61.0674,63.6073,60.7686,62.0535,43474.09,0.0
2019-07-12,61.8842,62.7507,61.3563,62.442,23497.92,0.0
2019-07-15,62.2328,62.2328,59.6431,61.4758,31928.65,0.0
2019-07-16,61.7447,63.2986,61.2766,61.426,27088.52,0.0
2019-07-17,61.0674,64.7627,60.7686,64.3245,70631.21,0.0
2019-07-18,63.7468,64.2448,62.7009,62.7209,33534.57,0.0
2019-07-19,63.1591,63.8962,62.6312,62.7607,30685.67,0.0
2019-07-22,62.95,63.3185,59.6132,59.653,39149.32,0.0
2019-07-23,59.9021,60.7587,59.5634,60.3104,30814.34,0.0
2019-07-24,60.7188,62.6312,60.5196,61.9439,39788.78,0.0
2019-07-25,61.8543,63.0994,61.7647,62.4519,29132.74,0.0
2019-07-26,62.4519,63.5476,62.0734,62.7507,29308.73,0.0
2019-07-29,62.7507,63.1492,62.2029,62.5416,19275.97,0.0
2019-07-30,62.5416,64.0456,62.4818,63.5476,35360.27,0.0
2019-07-31,63.5476,63.5476,62.2527,62.2527,21473.78,0.0
2019-08-01,61.3164,62.9001,61.3164,62.6312,22008.78,0.0
2019-08-02,60.8881,62.0037,60.2507,61.4559,32729.19,0.0
2019-08-05,60.9778,61.8344,60.1112,60.4598,23363.01,0.0
2019-08-06,58.2685,58.2685,56.4757,56.9637,45853.69,0.0
2019-08-07,57.2725,57.4618,55.4697,55.4697,32974.0,0.0
2019-08-08,55.8183,56.5454,55.6788,55.9179,21477.83,0.0
2019-08-09,55.9776,56.7546,55.6788,55.888,22780.82,0.0
2019-08-12,56.4657,57.2625,55.9677,57.2625,18733.01,0.0
2019-08-13,56.6749,56.9737,55.9976,56.3462,17489.42,0.0
